"","fipscode","county","obesity_rate","smoke_rate"
"2933",51135,"Nottoway County",0.39,0.202613742
"2934",51137,"Orange County",0.364,0.156305176
"2935",51139,"Page County",0.359,0.179451639
"2936",51141,"Patrick County",0.245,0.179268216
"2937",51143,"Pittsylvania County",0.379,0.182698366
"2938",51145,"Powhatan County",0.275,0.141049459
"2939",51147,"Prince Edward County",0.375,0.183261491
"2940",51149,"Prince George County",0.319,0.179625805
"2941",51153,"Prince William County",0.303,0.13432226
"2942",51155,"Pulaski County",0.305,0.164652403
"2943",51157,"Rappahannock County",0.391,0.134047576
"2944",51159,"Richmond County",0.301,0.18876946
"2945",51161,"Roanoke County",0.296,0.149945198
"2946",51163,"Rockbridge County",0.27,0.161743269
"2947",51165,"Rockingham County",0.278,0.147841804
"2948",51167,"Russell County",0.38,0.189729231
"2949",51169,"Scott County",0.303,0.188871964
"2950",51171,"Shenandoah County",0.331,0.156910128
"2951",51173,"Smyth County",0.314,0.194494842
"2952",51175,"Southampton County",0.449,0.171098421
"2953",51177,"Spotsylvania County",0.324,0.157614107
"2954",51179,"Stafford County",0.345,0.14718886
"2955",51181,"Surry County",0.26,0.172908047
"2956",51183,"Sussex County",0.394,0.19324992
"2957",51185,"Tazewell County",0.322,0.194542719
"2958",51187,"Warren County",0.324,0.162934157
"2959",51191,"Washington County",0.302,0.177232149
"2960",51193,"Westmoreland County",0.346,0.170762706
"2961",51195,"Wise County",0.353,0.190649346
"2962",51197,"Wythe County",0.355,0.172065556
"2963",51199,"York County",0.271,0.138542556
"2964",51510,"Alexandria city",0.239,0.150733577
"2965",51520,"Bristol city",0.291,0.194028737
"2966",51530,"Buena Vista city",0.258,0.210242752
"2967",51540,"Charlottesville city",0.289,0.193668172
"2968",51550,"Chesapeake city",0.362,0.141846059
"2969",51570,"Colonial Heights city",0.265,0.166080898
"2970",51580,"Covington city",0.267,0.182064309
"2971",51590,"Danville city",0.296,0.207991024
"2972",51595,"Emporia city",0.259,0.236251743
"2973",51600,"Fairfax city",0.243,0.126653598
"2974",51610,"Falls Church city",0.196,0.1302378
"2975",51620,"Franklin city",0.491,0.197434046
"2976",51630,"Fredericksburg city",0.317,0.175106482
"2977",51640,"Galax city",0.289,0.191165481
"2978",51650,"Hampton city",0.381,0.20322793
"2979",51660,"Harrisonburg city",0.254,0.196936518
"2980",51670,"Hopewell city",0.296,0.195443924
"2981",51678,"Lexington city",0.19,0.168292931
"2982",51680,"Lynchburg city",0.354,0.17485877
"2983",51683,"Manassas city",0.31,0.154621981
"2984",51685,"Manassas Park city",0.406,0.164128684
"2985",51690,"Martinsville city",0.293,0.203372326
"2986",51700,"Newport News city",0.346,0.184790486
"2987",51710,"Norfolk city",0.336,0.192554693
"2988",51720,"Norton city",0.318,0.196650393
"2989",51730,"Petersburg city",0.404,0.236602116
"2990",51735,"Poquoson city",0.373,0.135635636
"2991",51740,"Portsmouth city",0.39,0.189832995
"2992",51750,"Radford city",0.342,0.223055401
"2993",51760,"Richmond city",0.309,0.195332575
"2994",51770,"Roanoke city",0.349,0.195703646
"2995",51775,"Salem city",0.27,0.148655108
"2996",51790,"Staunton city",0.311,0.166565783
"2997",51800,"Suffolk city",0.324,0.164380707
"2998",51810,"Virginia Beach city",0.269,0.149520185
"2999",51820,"Waynesboro city",0.393,0.179987186
"3000",51830,"Williamsburg city",0.341,0.160352373
"3001",51840,"Winchester city",0.339,0.170756186
"3002",53000,"Washington",0.278,0.134890571
"3003",53001,"Adams County",0.369,0.143315414
"3004",53003,"Asotin County",0.32,0.143576444
"3005",53005,"Benton County",0.309,0.130787675
"3006",53007,"Chelan County",0.266,0.130666449
"3007",53009,"Clallam County",0.292,0.140956495
"3008",53011,"Clark County",0.305,0.14041929
"3009",53013,"Columbia County",0.353,0.143522155
"3010",53015,"Cowlitz County",0.347,0.178236682
"3011",53017,"Douglas County",0.324,0.135565863
"3012",53019,"Ferry County",0.301,0.167483332
"3013",53021,"Franklin County",0.331,0.140127405
"3014",53023,"Garfield County",0.331,0.134072331
"3015",53025,"Grant County",0.343,0.156596267
"3016",53027,"Grays Harbor County",0.358,0.152884388
"3017",53029,"Island County",0.292,0.116006153
"3018",53031,"Jefferson County",0.242,0.117323023
"3019",53033,"King County",0.22,0.088150455
"3020",53035,"Kitsap County",0.306,0.124695538
"3021",53037,"Kittitas County",0.274,0.142589307
"3022",53039,"Klickitat County",0.294,0.14311189
"3023",53041,"Lewis County",0.347,0.161657633
"3024",53043,"Lincoln County",0.307,0.130119995
"3025",53045,"Mason County",0.358,0.15957914
"3026",53047,"Okanogan County",0.329,0.166413664
"3027",53049,"Pacific County",0.336,0.152699506
"3028",53051,"Pend Oreille County",0.399,0.153523716
"3029",53053,"Pierce County",0.311,0.151147872
"3030",53055,"San Juan County",0.183,0.120005957
"3031",53057,"Skagit County",0.291,0.132404402
"3032",53059,"Skamania County",0.331,0.14619283
"3033",53061,"Snohomish County",0.289,0.129623086
"3034",53063,"Spokane County",0.28,0.144939016
"3035",53065,"Stevens County",0.311,0.147847344
"3036",53067,"Thurston County",0.301,0.12856464
"3037",53069,"Wahkiakum County",0.355,0.132729696
"3038",53071,"Walla Walla County",0.272,0.126022599
"3039",53073,"Whatcom County",0.279,0.137248077
"3040",53075,"Whitman County",0.278,0.148845584
"3041",53077,"Yakima County",0.349,0.144429371
"3042",54000,"West Virginia",0.367,0.260069097
"3043",54001,"Barbour County",0.372,0.232592403
"3044",54003,"Berkeley County",0.368,0.222791196
"3045",54005,"Boone County",0.406,0.251684068
"3046",54007,"Braxton County",0.344,0.230366384
"3047",54009,"Brooke County",0.359,0.198875258
"3048",54011,"Cabell County",0.333,0.237360245
"3049",54013,"Calhoun County",0.311,0.237807273
"3050",54015,"Clay County",0.396,0.24428515
"3051",54017,"Doddridge County",0.391,0.20824101
"3052",54019,"Fayette County",0.396,0.247721078
"3053",54021,"Gilmer County",0.397,0.263086616
"3054",54023,"Grant County",0.35,0.224497659
"3055",54025,"Greenbrier County",0.331,0.228621625
"3056",54027,"Hampshire County",0.409,0.220314521
"3057",54029,"Hancock County",0.424,0.224785873
"3058",54031,"Hardy County",0.382,0.224501042
"3059",54033,"Harrison County",0.336,0.234413876
"3060",54035,"Jackson County",0.419,0.210067301
"3061",54037,"Jefferson County",0.33,0.204373748
"3062",54039,"Kanawha County",0.376,0.207555551
"3063",54041,"Lewis County",0.411,0.225681199
"3064",54043,"Lincoln County",0.4,0.235619895
"3065",54045,"Logan County",0.418,0.247344853
"3066",54047,"McDowell County",0.439,0.295230688
"3067",54049,"Marion County",0.348,0.233256186
"3068",54051,"Marshall County",0.411,0.215646779
"3069",54053,"Mason County",0.405,0.235394844
"3070",54055,"Mercer County",0.385,0.251516612
"3071",54057,"Mineral County",0.351,0.211693293
"3072",54059,"Mingo County",0.368,0.295776033
"3073",54061,"Monongalia County",0.298,0.202097924
"3074",54063,"Monroe County",0.31,0.225643692
"3075",54065,"Morgan County",0.405,0.20756476
"3076",54067,"Nicholas County",0.402,0.211840494
"3077",54069,"Ohio County",0.354,0.216365911
"3078",54071,"Pendleton County",0.319,0.215092837
"3079",54073,"Pleasants County",0.316,0.224068539
"3080",54075,"Pocahontas County",0.309,0.225579964
"3081",54077,"Preston County",0.351,0.212690483
"3082",54079,"Putnam County",0.345,0.200308674
"3083",54081,"Raleigh County",0.393,0.247123492
"3084",54083,"Randolph County",0.343,0.223474471
"3085",54085,"Ritchie County",0.442,0.219078672
"3086",54087,"Roane County",0.407,0.232049562
"3087",54089,"Summers County",0.37,0.239078237
"3088",54091,"Taylor County",0.397,0.21029651
"3089",54093,"Tucker County",0.309,0.20712988
"3090",54095,"Tyler County",0.373,0.212028114
"3091",54097,"Upshur County",0.324,0.237693131
"3092",54099,"Wayne County",0.4,0.230502744
"3093",54101,"Webster County",0.392,0.233865868
"3094",54103,"Wetzel County",0.34,0.240463895
"3095",54105,"Wirt County",0.392,0.232480053
"3096",54107,"Wood County",0.388,0.23636736
"3097",54109,"Wyoming County",0.361,0.241455299
"3098",55000,"Wisconsin",0.313,0.160247591
"3099",55001,"Adams County",0.302,0.164407368
"3100",55003,"Ashland County",0.338,0.186375073
"3101",55005,"Barron County",0.414,0.16573062
"3102",55007,"Bayfield County",0.297,0.160585522
"3103",55009,"Brown County",0.329,0.149628518
"3104",55011,"Buffalo County",0.252,0.155322275
"3105",55013,"Burnett County",0.351,0.160963758
"3106",55015,"Calumet County",0.269,0.141572291
"3107",55017,"Chippewa County",0.279,0.153830028
"3108",55019,"Clark County",0.388,0.176705109
"3109",55021,"Columbia County",0.432,0.149819695
"3110",55023,"Crawford County",0.383,0.158987628
"3111",55025,"Dane County",0.226,0.124429236
"3112",55027,"Dodge County",0.338,0.154757556
"3113",55029,"Door County",0.327,0.130299379
"3114",55031,"Douglas County",0.311,0.178137395
"3115",55033,"Dunn County",0.416,0.162308068
"3116",55035,"Eau Claire County",0.308,0.164451446
"3117",55037,"Florence County",0.338,0.155271741
"3118",55039,"Fond du Lac County",0.342,0.157882759
"3119",55041,"Forest County",0.294,0.193289961
"3120",55043,"Grant County",0.338,0.162996036
"3121",55045,"Green County",0.346,0.145198261
"3122",55047,"Green Lake County",0.328,0.161734686
"3123",55049,"Iowa County",0.29,0.151426351
"3124",55051,"Iron County",0.261,0.162248867
"3125",55053,"Jackson County",0.332,0.178885594
"3126",55055,"Jefferson County",0.303,0.150210697
"3127",55057,"Juneau County",0.362,0.168681275
"3128",55059,"Kenosha County",0.305,0.170179554
"3129",55061,"Kewaunee County",0.316,0.144390152
"3130",55063,"La Crosse County",0.272,0.148321927
"3131",55065,"Lafayette County",0.337,0.161679053
"3132",55067,"Langlade County",0.323,0.164462186
"3133",55069,"Lincoln County",0.342,0.156383819
"3134",55071,"Manitowoc County",0.334,0.149261289
"3135",55073,"Marathon County",0.335,0.151532788
"3136",55075,"Marinette County",0.308,0.163576183
"3137",55077,"Marquette County",0.379,0.154852921
"3138",55078,"Menominee County",0.432,0.335799996
"3139",55079,"Milwaukee County",0.322,0.178173099
"3140",55081,"Monroe County",0.382,0.162654121
"3141",55083,"Oconto County",0.373,0.15973849
"3142",55085,"Oneida County",0.348,0.146208056
"3143",55087,"Outagamie County",0.331,0.14647258
"3144",55089,"Ozaukee County",0.235,0.125105591
"3145",55091,"Pepin County",0.323,0.157106512
"3146",55093,"Pierce County",0.27,0.150238478
"3147",55095,"Polk County",0.326,0.155687921
"3148",55097,"Portage County",0.315,0.156127642
"3149",55099,"Price County",0.291,0.154308031
"3150",55101,"Racine County",0.362,0.154142742
"3151",55103,"Richland County",0.342,0.157219944
"3152",55105,"Rock County",0.363,0.173459203
"3153",55107,"Rusk County",0.266,0.165745203
"3154",55109,"St. Croix County",0.277,0.142726236
"3155",55111,"Sauk County",0.309,0.175625341
"3156",55113,"Sawyer County",0.356,0.198948446
"3157",55115,"Shawano County",0.362,0.171327172
"3158",55117,"Sheboygan County",0.291,0.153909516
"3159",55119,"Taylor County",0.329,0.170579775
"3160",55121,"Trempealeau County",0.302,0.154439492
"3161",55123,"Vernon County",0.318,0.171994067
"3162",55125,"Vilas County",0.312,0.172124986
"3163",55127,"Walworth County",0.294,0.154534051
"3164",55129,"Washburn County",0.304,0.163325214
"3165",55131,"Washington County",0.326,0.135196859
"3166",55133,"Waukesha County",0.264,0.121941417
"3167",55135,"Waupaca County",0.368,0.152941013
"3168",55137,"Waushara County",0.363,0.161863244
"3169",55139,"Winnebago County",0.367,0.152588784
"3170",55141,"Wood County",0.291,0.159387315
"3171",56000,"Wyoming",0.289,0.187229449
"3172",56001,"Albany County",0.236,0.156474936
"3173",56003,"Big Horn County",0.327,0.156082003
"3174",56005,"Campbell County",0.319,0.184891429
"3175",56007,"Carbon County",0.304,0.169584547
"3176",56009,"Converse County",0.317,0.153815356
"3177",56011,"Crook County",0.267,0.14318554
"3178",56013,"Fremont County",0.291,0.193999372
"3179",56015,"Goshen County",0.318,0.160976066
"3180",56017,"Hot Springs County",0.328,0.152687079
"3181",56019,"Johnson County",0.242,0.150285269
"3182",56021,"Laramie County",0.3,0.170428865
"3183",56023,"Lincoln County",0.268,0.145880381
"3184",56025,"Natrona County",0.318,0.177932003
"3185",56027,"Niobrara County",0.265,0.178953078
"3186",56029,"Park County",0.251,0.1310572
"3187",56031,"Platte County",0.301,0.141492285
"3188",56033,"Sheridan County",0.282,0.152141851
"3189",56035,"Sublette County",0.299,0.139129938
"3190",56037,"Sweetwater County",0.298,0.180734216
"3191",56039,"Teton County",0.124,0.145463694
"3192",56041,"Uinta County",0.358,0.172126746
"3193",56043,"Washakie County",0.288,0.168594001
"3194",56045,"Weston County",0.333,0.166931336
